"Step","DRWKV4-halfcheetah-medium-v2-11c150bd - train_loss","DRWKV4-halfcheetah-medium-v2-11c150bd - train_loss__MIN","DRWKV4-halfcheetah-medium-v2-11c150bd - train_loss__MAX"
"2920","0.03400769804868888","0.03400769804868888","0.03400769804868888"
"2921","0.04019249817440625","0.04019249817440625","0.04019249817440625"
"2922","0.0341417694763433","0.0341417694763433","0.0341417694763433"
"2923","0.03466934729866852","0.03466934729866852","0.03466934729866852"
"2924","0.036759689979485845","0.036759689979485845","0.036759689979485845"
"2925","0.040086774683817765","0.040086774683817765","0.040086774683817765"
"2926","0.029892997172578248","0.029892997172578248","0.029892997172578248"
"2927","0.03164320529051906","0.03164320529051906","0.03164320529051906"
"2928","0.036684261600932036","0.036684261600932036","0.036684261600932036"
"2929","0.03677844278611278","0.03677844278611278","0.03677844278611278"
"2930","0.031309940664637166","0.031309940664637166","0.031309940664637166"
"2931","0.033778089094616784","0.033778089094616784","0.033778089094616784"
"2932","0.04110014557787439","0.04110014557787439","0.04110014557787439"
"2933","0.033013713706665664","0.033013713706665664","0.033013713706665664"
"2934","0.033370992877867316","0.033370992877867316","0.033370992877867316"
"2935","0.042894176146770636","0.042894176146770636","0.042894176146770636"
"2936","0.032476634809796484","0.032476634809796484","0.032476634809796484"
"2937","0.033691297100574905","0.033691297100574905","0.033691297100574905"
"2938","0.03714953699696671","0.03714953699696671","0.03714953699696671"
"2939","0.033135752342473165","0.033135752342473165","0.033135752342473165"
"2940","0.03542201162104998","0.03542201162104998","0.03542201162104998"
"2941","0.04352139465740605","0.04352139465740605","0.04352139465740605"
"2942","0.033275931750716525","0.033275931750716525","0.033275931750716525"
"2943","0.03595711442325357","0.03595711442325357","0.03595711442325357"
"2944","0.03020113689214777","0.03020113689214777","0.03020113689214777"
"2945","0.03234271066198383","0.03234271066198383","0.03234271066198383"
"2946","0.03468533199755165","0.03468533199755165","0.03468533199755165"
"2947","0.033767681696156335","0.033767681696156335","0.033767681696156335"
"2948","0.03266152412248143","0.03266152412248143","0.03266152412248143"
"2949","0.03621366459692982","0.03621366459692982","0.03621366459692982"
"2950","0.03194797763182844","0.03194797763182844","0.03194797763182844"
"2951","0.031593570651354916","0.031593570651354916","0.031593570651354916"
"2952","0.029166104286868676","0.029166104286868676","0.029166104286868676"
"2953","0.03345499940951958","0.03345499940951958","0.03345499940951958"
"2954","0.031280132220969904","0.031280132220969904","0.031280132220969904"
"2955","0.03713019970950347","0.03713019970950347","0.03713019970950347"
"2956","0.039641302041447106","0.039641302041447106","0.039641302041447106"
"2957","0.03166554068708463","0.03166554068708463","0.03166554068708463"
"2958","0.03050311766643967","0.03050311766643967","0.03050311766643967"
"2959","0.04540285944872673","0.04540285944872673","0.04540285944872673"
"2960","0.037141709012557346","0.037141709012557346","0.037141709012557346"
"2961","0.033140158253441444","0.033140158253441444","0.033140158253441444"
"2962","0.03115342318360448","0.03115342318360448","0.03115342318360448"
"2963","0.042738147036584996","0.042738147036584996","0.042738147036584996"
"2964","0.03671841991329337","0.03671841991329337","0.03671841991329337"
"2965","0.0326024525511482","0.0326024525511482","0.0326024525511482"
"2966","0.0323554251395742","0.0323554251395742","0.0323554251395742"
"2967","0.029827862553748755","0.029827862553748755","0.029827862553748755"
"2968","0.0311036310143161","0.0311036310143161","0.0311036310143161"
"2969","0.031180992574213657","0.031180992574213657","0.031180992574213657"
"2970","0.037790074482019854","0.037790074482019854","0.037790074482019854"
"2971","0.03847721685663168","0.03847721685663168","0.03847721685663168"
"2972","0.032440777069781816","0.032440777069781816","0.032440777069781816"
"2973","0.03508806607736042","0.03508806607736042","0.03508806607736042"
"2974","0.03144039212290269","0.03144039212290269","0.03144039212290269"
"2975","0.03023329865104253","0.03023329865104253","0.03023329865104253"
"2976","0.035254852712559154","0.035254852712559154","0.035254852712559154"
"2977","0.03299346490688689","0.03299346490688689","0.03299346490688689"
"2978","0.031102414952108234","0.031102414952108234","0.031102414952108234"
"2979","0.030771631152482114","0.030771631152482114","0.030771631152482114"
"2980","0.04006187169754484","0.04006187169754484","0.04006187169754484"
"2981","0.03964920798843286","0.03964920798843286","0.03964920798843286"
"2982","0.03013706541683112","0.03013706541683112","0.03013706541683112"
"2983","0.034312291561559495","0.034312291561559495","0.034312291561559495"
"2984","0.03807150233303866","0.03807150233303866","0.03807150233303866"
"2985","0.03390151983127911","0.03390151983127911","0.03390151983127911"
"2986","0.032802344152983734","0.032802344152983734","0.032802344152983734"
"2987","0.031057484990500758","0.031057484990500758","0.031057484990500758"
"2988","0.03330802269952598","0.03330802269952598","0.03330802269952598"
"2989","0.03575793069206158","0.03575793069206158","0.03575793069206158"
"2990","0.0359924393075516","0.0359924393075516","0.0359924393075516"
"2991","0.035613384381993754","0.035613384381993754","0.035613384381993754"
"2992","0.031898480094470695","0.031898480094470695","0.031898480094470695"
"2993","0.03493206621597216","0.03493206621597216","0.03493206621597216"
"2994","0.029021893524070985","0.029021893524070985","0.029021893524070985"
"2995","0.04356229935734513","0.04356229935734513","0.04356229935734513"
"2996","0.03471795631051479","0.03471795631051479","0.03471795631051479"
"2997","0.03971728247831262","0.03971728247831262","0.03971728247831262"
"2998","0.03673559821787767","0.03673559821787767","0.03673559821787767"
"2999","0.039394543575419425","0.039394543575419425","0.039394543575419425"
"3000","0.03702724553223473","0.03702724553223473","0.03702724553223473"
"3001","0.031307431795148354","0.031307431795148354","0.031307431795148354"
"3002","0.042872265689903336","0.042872265689903336","0.042872265689903336"
"3003","0.03917661385466184","0.03917661385466184","0.03917661385466184"
"3004","0.029776008151345075","0.029776008151345075","0.029776008151345075"
"3005","0.03260807660156802","0.03260807660156802","0.03260807660156802"
"3006","0.033177013049605256","0.033177013049605256","0.033177013049605256"
"3007","0.03672237515011705","0.03672237515011705","0.03672237515011705"
"3008","0.03720717249879134","0.03720717249879134","0.03720717249879134"
"3009","0.03341206574538993","0.03341206574538993","0.03341206574538993"
"3010","0.03804381836365306","0.03804381836365306","0.03804381836365306"
"3011","0.03401391080974251","0.03401391080974251","0.03401391080974251"
"3012","0.03724932792721249","0.03724932792721249","0.03724932792721249"
"3013","0.03227973426858506","0.03227973426858506","0.03227973426858506"
"3014","0.035702286089322","0.035702286089322","0.035702286089322"
"3015","0.036028035039397346","0.036028035039397346","0.036028035039397346"
"3016","0.03507365862089813","0.03507365862089813","0.03507365862089813"
"3017","0.03285997262195638","0.03285997262195638","0.03285997262195638"
"3018","0.030743660816913397","0.030743660816913397","0.030743660816913397"
"3019","0.03271442832047072","0.03271442832047072","0.03271442832047072"
"3020","0.03331580610728779","0.03331580610728779","0.03331580610728779"
"3021","0.036647512006373596","0.036647512006373596","0.036647512006373596"
"3022","0.03169044118960479","0.03169044118960479","0.03169044118960479"
"3023","0.030723614711006826","0.030723614711006826","0.030723614711006826"
"3024","0.042961573233971706","0.042961573233971706","0.042961573233971706"
"3025","0.03825292039769002","0.03825292039769002","0.03825292039769002"
"3026","0.035686946892157206","0.035686946892157206","0.035686946892157206"
"3027","0.041306396950479024","0.041306396950479024","0.041306396950479024"
"3028","0.03650066534369901","0.03650066534369901","0.03650066534369901"
"3029","0.03254007759934652","0.03254007759934652","0.03254007759934652"
"3030","0.030858236770748997","0.030858236770748997","0.030858236770748997"
"3031","0.03396906953533667","0.03396906953533667","0.03396906953533667"
"3032","0.032524979385523504","0.032524979385523504","0.032524979385523504"
"3033","0.04565393288124622","0.04565393288124622","0.04565393288124622"
"3034","0.036333901894445596","0.036333901894445596","0.036333901894445596"
"3035","0.03181404113176062","0.03181404113176062","0.03181404113176062"
"3036","0.031715987372903626","0.031715987372903626","0.031715987372903626"
"3037","0.03494762033993006","0.03494762033993006","0.03494762033993006"
"3038","0.0377566775779683","0.0377566775779683","0.0377566775779683"
"3039","0.034094157078714535","0.034094157078714535","0.034094157078714535"
"3040","0.029661003126357072","0.029661003126357072","0.029661003126357072"
"3041","0.03293950052832091","0.03293950052832091","0.03293950052832091"
"3042","0.036729338318496015","0.036729338318496015","0.036729338318496015"
"3043","0.03188048774994666","0.03188048774994666","0.03188048774994666"
"3044","0.036479603873072024","0.036479603873072024","0.036479603873072024"
"3045","0.03439531309891852","0.03439531309891852","0.03439531309891852"
"3046","0.039627248237876465","0.039627248237876465","0.039627248237876465"
"3047","0.029630824630640307","0.029630824630640307","0.029630824630640307"
"3048","0.03958783189061956","0.03958783189061956","0.03958783189061956"
"3049","0.03586180732913435","0.03586180732913435","0.03586180732913435"
"3050","0.031415002614433064","0.031415002614433064","0.031415002614433064"
"3051","0.03668377880992894","0.03668377880992894","0.03668377880992894"
"3052","0.03587850636918167","0.03587850636918167","0.03587850636918167"
"3053","0.03943467412540843","0.03943467412540843","0.03943467412540843"
"3054","0.03500294181643918","0.03500294181643918","0.03500294181643918"
"3055","0.03303019910299518","0.03303019910299518","0.03303019910299518"
"3056","0.03189601420433575","0.03189601420433575","0.03189601420433575"
"3057","0.03346812757869055","0.03346812757869055","0.03346812757869055"
"3058","0.04320396688202285","0.04320396688202285","0.04320396688202285"
"3059","0.042521400229822454","0.042521400229822454","0.042521400229822454"
"3060","0.03553645623289789","0.03553645623289789","0.03553645623289789"
"3061","0.030260619225661815","0.030260619225661815","0.030260619225661815"
"3062","0.03678149481556025","0.03678149481556025","0.03678149481556025"
"3063","0.03291454378579922","0.03291454378579922","0.03291454378579922"
"3064","0.03085245259839128","0.03085245259839128","0.03085245259839128"
"3065","0.030182974723937123","0.030182974723937123","0.030182974723937123"
"3066","0.035509578317975424","0.035509578317975424","0.035509578317975424"
"3067","0.03095649837873661","0.03095649837873661","0.03095649837873661"
"3068","0.03145775717690947","0.03145775717690947","0.03145775717690947"
"3069","0.03779504300503288","0.03779504300503288","0.03779504300503288"
"3070","0.035319556027455526","0.035319556027455526","0.035319556027455526"
"3071","0.03557973941147782","0.03557973941147782","0.03557973941147782"
"3072","0.036697989728846435","0.036697989728846435","0.036697989728846435"
"3073","0.031063663983461835","0.031063663983461835","0.031063663983461835"
"3074","0.031314870142736435","0.031314870142736435","0.031314870142736435"
"3075","0.030932399890023193","0.030932399890023193","0.030932399890023193"
"3076","0.04023945839209208","0.04023945839209208","0.04023945839209208"
"3077","0.03406702233605108","0.03406702233605108","0.03406702233605108"
"3078","0.034671826634698026","0.034671826634698026","0.034671826634698026"
"3079","0.03716381893594494","0.03716381893594494","0.03716381893594494"
"3080","0.030427135793828334","0.030427135793828334","0.030427135793828334"
"3081","0.0348147945186015","0.0348147945186015","0.0348147945186015"
"3082","0.03386587303655984","0.03386587303655984","0.03386587303655984"
"3083","0.030977555243709754","0.030977555243709754","0.030977555243709754"
"3084","0.03671392590283383","0.03671392590283383","0.03671392590283383"
"3085","0.032460869892258354","0.032460869892258354","0.032460869892258354"
"3086","0.038296999333039865","0.038296999333039865","0.038296999333039865"
"3087","0.03607448303619678","0.03607448303619678","0.03607448303619678"
"3088","0.03296025589875159","0.03296025589875159","0.03296025589875159"
"3089","0.03758123177427966","0.03758123177427966","0.03758123177427966"
"3090","0.03224538619680029","0.03224538619680029","0.03224538619680029"
"3091","0.03160423902963281","0.03160423902963281","0.03160423902963281"
"3092","0.03878196397878512","0.03878196397878512","0.03878196397878512"
"3093","0.02997265518277323","0.02997265518277323","0.02997265518277323"
"3094","0.03473747177942753","0.03473747177942753","0.03473747177942753"
"3095","0.03210356558144808","0.03210356558144808","0.03210356558144808"
"3096","0.035777431952811585","0.035777431952811585","0.035777431952811585"
"3097","0.03991306016083132","0.03991306016083132","0.03991306016083132"
"3098","0.030723537617747546","0.030723537617747546","0.030723537617747546"
"3099","0.03567473689169337","0.03567473689169337","0.03567473689169337"
"3100","0.037885140514992977","0.037885140514992977","0.037885140514992977"
"3101","0.034301956782201944","0.034301956782201944","0.034301956782201944"
"3102","0.03528835003401657","0.03528835003401657","0.03528835003401657"
"3103","0.03257143200226416","0.03257143200226416","0.03257143200226416"
"3104","0.030593691833526556","0.030593691833526556","0.030593691833526556"
"3105","0.03786163470016499","0.03786163470016499","0.03786163470016499"
"3106","0.03917281143620186","0.03917281143620186","0.03917281143620186"
"3107","0.03491066401423223","0.03491066401423223","0.03491066401423223"
"3108","0.038860135528831094","0.038860135528831094","0.038860135528831094"
"3109","0.030394673243116264","0.030394673243116264","0.030394673243116264"
"3110","0.030571406148325268","0.030571406148325268","0.030571406148325268"
"3111","0.03055032610165655","0.03055032610165655","0.03055032610165655"
"3112","0.031589489331207456","0.031589489331207456","0.031589489331207456"
"3113","0.03170318064411261","0.03170318064411261","0.03170318064411261"
"3114","0.03922656907848947","0.03922656907848947","0.03922656907848947"
"3115","0.03780922749885879","0.03780922749885879","0.03780922749885879"
"3116","0.03672012732967222","0.03672012732967222","0.03672012732967222"
"3117","0.032706454850465624","0.032706454850465624","0.032706454850465624"
"3118","0.035292433326337434","0.035292433326337434","0.035292433326337434"
"3119","0.0375931889132383","0.0375931889132383","0.0375931889132383"
"3120","0.031679758411125546","0.031679758411125546","0.031679758411125546"
"3121","0.030940338488403215","0.030940338488403215","0.030940338488403215"
"3122","0.030632722511329636","0.030632722511329636","0.030632722511329636"
"3123","0.03565476817298819","0.03565476817298819","0.03565476817298819"
"3124","0.03618274368581751","0.03618274368581751","0.03618274368581751"
"3125","0.03564693338830192","0.03564693338830192","0.03564693338830192"
"3126","0.03638953671027905","0.03638953671027905","0.03638953671027905"
"3127","0.03534193021468457","0.03534193021468457","0.03534193021468457"
"3128","0.03309274123772429","0.03309274123772429","0.03309274123772429"
"3129","0.03494278858692681","0.03494278858692681","0.03494278858692681"
"3130","0.032469963828694874","0.032469963828694874","0.032469963828694874"
"3131","0.033327604476939596","0.033327604476939596","0.033327604476939596"
"3132","0.031242941479398507","0.031242941479398507","0.031242941479398507"
"3133","0.035107664984986936","0.035107664984986936","0.035107664984986936"
"3134","0.03392651584028466","0.03392651584028466","0.03392651584028466"
"3135","0.03120477408960484","0.03120477408960484","0.03120477408960484"
"3136","0.03428436753896373","0.03428436753896373","0.03428436753896373"
"3137","0.029403012067513907","0.029403012067513907","0.029403012067513907"
"3138","0.03222907898526341","0.03222907898526341","0.03222907898526341"
"3139","0.03202832998202595","0.03202832998202595","0.03202832998202595"
"3140","0.035313875168483805","0.035313875168483805","0.035313875168483805"
"3141","0.029515261677611773","0.029515261677611773","0.029515261677611773"
"3142","0.030542114877522248","0.030542114877522248","0.030542114877522248"
"3143","0.033259891855661486","0.033259891855661486","0.033259891855661486"
"3144","0.032492433737268706","0.032492433737268706","0.032492433737268706"
"3145","0.0354262544906062","0.0354262544906062","0.0354262544906062"
"3146","0.03530513919625462","0.03530513919625462","0.03530513919625462"
"3147","0.032977616600297056","0.032977616600297056","0.032977616600297056"
"3148","0.03250506666166144","0.03250506666166144","0.03250506666166144"
"3149","0.031281927860669224","0.031281927860669224","0.031281927860669224"
"3150","0.029441376750169987","0.029441376750169987","0.029441376750169987"
"3151","0.034993153585357074","0.034993153585357074","0.034993153585357074"
"3152","0.034866828851620894","0.034866828851620894","0.034866828851620894"
"3153","0.033943093046140585","0.033943093046140585","0.033943093046140585"
"3154","0.036613755399092944","0.036613755399092944","0.036613755399092944"
"3155","0.031107524388881393","0.031107524388881393","0.031107524388881393"
"3156","0.039441156575446036","0.039441156575446036","0.039441156575446036"
"3157","0.0353326186308367","0.0353326186308367","0.0353326186308367"
"3158","0.03152434185343253","0.03152434185343253","0.03152434185343253"
"3159","0.031962656071611945","0.031962656071611945","0.031962656071611945"
"3160","0.030444946206210046","0.030444946206210046","0.030444946206210046"
"3161","0.03361844515191108","0.03361844515191108","0.03361844515191108"
"3162","0.029999107153117068","0.029999107153117068","0.029999107153117068"
"3163","0.03846744605539851","0.03846744605539851","0.03846744605539851"
"3164","0.03681123662629311","0.03681123662629311","0.03681123662629311"
"3165","0.03142744891560524","0.03142744891560524","0.03142744891560524"
"3166","0.032325991757725506","0.032325991757725506","0.032325991757725506"
"3167","0.02964596334878086","0.02964596334878086","0.02964596334878086"
"3168","0.02989788835628806","0.02989788835628806","0.02989788835628806"
"3169","0.03039831134095028","0.03039831134095028","0.03039831134095028"
"3170","0.034159480215874435","0.034159480215874435","0.034159480215874435"
"3171","0.033523807901233896","0.033523807901233896","0.033523807901233896"
"3172","0.037789249373676816","0.037789249373676816","0.037789249373676816"
"3173","0.03227635424498754","0.03227635424498754","0.03227635424498754"
"3174","0.04433105890896341","0.04433105890896341","0.04433105890896341"
"3175","0.036730226551725885","0.036730226551725885","0.036730226551725885"
"3176","0.03068125686073082","0.03068125686073082","0.03068125686073082"
"3177","0.03165168980026162","0.03165168980026162","0.03165168980026162"
"3178","0.03312493908171779","0.03312493908171779","0.03312493908171779"
"3179","0.03150161772049546","0.03150161772049546","0.03150161772049546"
"3180","0.0304219695029292","0.0304219695029292","0.0304219695029292"
"3181","0.02996749388056276","0.02996749388056276","0.02996749388056276"
"3182","0.029036949396990322","0.029036949396990322","0.029036949396990322"
"3183","0.03088589802312701","0.03088589802312701","0.03088589802312701"
"3184","0.032357156294505286","0.032357156294505286","0.032357156294505286"
"3185","0.03152738214597885","0.03152738214597885","0.03152738214597885"
"3186","0.03559758256370933","0.03559758256370933","0.03559758256370933"
"3187","0.031020202090520272","0.031020202090520272","0.031020202090520272"
"3188","0.031188422954216827","0.031188422954216827","0.031188422954216827"
"3189","0.03392506569871769","0.03392506569871769","0.03392506569871769"
"3190","0.03571240216179943","0.03571240216179943","0.03571240216179943"
"3191","0.03208848082018779","0.03208848082018779","0.03208848082018779"
"3192","0.033305486653504086","0.033305486653504086","0.033305486653504086"
"3193","0.03349225463408737","0.03349225463408737","0.03349225463408737"
"3194","0.0291581320021861","0.0291581320021861","0.0291581320021861"
"3195","0.04255770909896341","0.04255770909896341","0.04255770909896341"
"3196","0.035339134532391396","0.035339134532391396","0.035339134532391396"
"3197","0.03861227316790224","0.03861227316790224","0.03861227316790224"
"3198","0.03368269179859547","0.03368269179859547","0.03368269179859547"
"3199","0.03477992004397798","0.03477992004397798","0.03477992004397798"
"3200","0.03624452801884037","0.03624452801884037","0.03624452801884037"
"3201","0.03190063079121504","0.03190063079121504","0.03190063079121504"
"3202","0.03036453692969245","0.03036453692969245","0.03036453692969245"
"3203","0.03569269598303543","0.03569269598303543","0.03569269598303543"
"3204","0.03157680901142382","0.03157680901142382","0.03157680901142382"
"3205","0.036291237363249074","0.036291237363249074","0.036291237363249074"
"3206","0.037450155385109644","0.037450155385109644","0.037450155385109644"
"3207","0.03416241602755175","0.03416241602755175","0.03416241602755175"
"3208","0.032452487139082616","0.032452487139082616","0.032452487139082616"
"3209","0.03527633751911261","0.03527633751911261","0.03527633751911261"
"3210","0.03259069153177355","0.03259069153177355","0.03259069153177355"
"3211","0.03422378353292433","0.03422378353292433","0.03422378353292433"
"3212","0.02950629504856424","0.02950629504856424","0.02950629504856424"
"3213","0.0384569812674522","0.0384569812674522","0.0384569812674522"
"3214","0.04442838538943162","0.04442838538943162","0.04442838538943162"
"3215","0.03130605380501797","0.03130605380501797","0.03130605380501797"
"3216","0.03163598662587041","0.03163598662587041","0.03163598662587041"
"3217","0.036784341917925574","0.036784341917925574","0.036784341917925574"
"3218","0.0315007183131924","0.0315007183131924","0.0315007183131924"
"3219","0.03312268619039793","0.03312268619039793","0.03312268619039793"
"3220","0.03201196459917642","0.03201196459917642","0.03201196459917642"
"3221","0.03685347528428548","0.03685347528428548","0.03685347528428548"
"3222","0.03088228398640722","0.03088228398640722","0.03088228398640722"
"3223","0.030725382526926064","0.030725382526926064","0.030725382526926064"
"3224","0.038818620081641324","0.038818620081641324","0.038818620081641324"
"3225","0.03939146150939486","0.03939146150939486","0.03939146150939486"
"3226","0.035018877087621504","0.035018877087621504","0.035018877087621504"
"3227","0.03134547238528476","0.03134547238528476","0.03134547238528476"
"3228","0.0352599009145552","0.0352599009145552","0.0352599009145552"
"3229","0.0352558364950123","0.0352558364950123","0.0352558364950123"
"3230","0.034947343875543296","0.034947343875543296","0.034947343875543296"
"3231","0.03796234089734054","0.03796234089734054","0.03796234089734054"
"3232","0.03053033281867895","0.03053033281867895","0.03053033281867895"
"3233","0.03930467557450103","0.03930467557450103","0.03930467557450103"
"3234","0.038280964150607825","0.038280964150607825","0.038280964150607825"
"3235","0.03612859889388368","0.03612859889388368","0.03612859889388368"
"3236","0.031766426792261916","0.031766426792261916","0.031766426792261916"
"3237","0.03039459358919755","0.03039459358919755","0.03039459358919755"
"3238","0.038424241369351624","0.038424241369351624","0.038424241369351624"
"3239","0.038180981670260294","0.038180981670260294","0.038180981670260294"
"3240","0.041903242785925804","0.041903242785925804","0.041903242785925804"
"3241","0.0302742009895859","0.0302742009895859","0.0302742009895859"
"3242","0.030742310438980014","0.030742310438980014","0.030742310438980014"
"3243","0.032694470002363175","0.032694470002363175","0.032694470002363175"
"3244","0.03324768867512167","0.03324768867512167","0.03324768867512167"
"3245","0.03143367556014231","0.03143367556014231","0.03143367556014231"
"3246","0.03850904729498825","0.03850904729498825","0.03850904729498825"
"3247","0.031064991320634252","0.031064991320634252","0.031064991320634252"
"3248","0.037091324281974994","0.037091324281974994","0.037091324281974994"
"3249","0.04025010215105951","0.04025010215105951","0.04025010215105951"
"3250","0.030394538176115656","0.030394538176115656","0.030394538176115656"
"3251","0.03487194580315619","0.03487194580315619","0.03487194580315619"
"3252","0.02803115318657045","0.02803115318657045","0.02803115318657045"
"3253","0.03807264106967745","0.03807264106967745","0.03807264106967745"
"3254","0.0295327715434255","0.0295327715434255","0.0295327715434255"
"3255","0.03204306421104301","0.03204306421104301","0.03204306421104301"
"3256","0.039452394777860327","0.039452394777860327","0.039452394777860327"
"3257","0.032088294227759655","0.032088294227759655","0.032088294227759655"
"3258","0.03257418276947622","0.03257418276947622","0.03257418276947622"
"3259","0.03244428480984568","0.03244428480984568","0.03244428480984568"
"3260","0.04310191678172379","0.04310191678172379","0.04310191678172379"
"3261","0.037888789982553794","0.037888789982553794","0.037888789982553794"
"3262","0.031214294828903602","0.031214294828903602","0.031214294828903602"
"3263","0.03311422811027633","0.03311422811027633","0.03311422811027633"
"3264","0.030774243071087504","0.030774243071087504","0.030774243071087504"
"3265","0.03896386349281678","0.03896386349281678","0.03896386349281678"
"3266","0.03969532060489502","0.03969532060489502","0.03969532060489502"
"3267","0.03755451977529726","0.03755451977529726","0.03755451977529726"
"3268","0.03678512114999484","0.03678512114999484","0.03678512114999484"
"3269","0.03117565240662121","0.03117565240662121","0.03117565240662121"
"3270","0.03146893203336743","0.03146893203336743","0.03146893203336743"
"3271","0.049689366011588465","0.049689366011588465","0.049689366011588465"
"3272","0.030246007843908188","0.030246007843908188","0.030246007843908188"
"3273","0.0348826716961972","0.0348826716961972","0.0348826716961972"
"3274","0.030527212772958525","0.030527212772958525","0.030527212772958525"
"3275","0.029817630870800634","0.029817630870800634","0.029817630870800634"
"3276","0.029571297382963824","0.029571297382963824","0.029571297382963824"
"3277","0.031068717369297245","0.031068717369297245","0.031068717369297245"
"3278","0.03027881012755533","0.03027881012755533","0.03027881012755533"
"3279","0.03471384471454949","0.03471384471454949","0.03471384471454949"
"3280","0.03689141490486067","0.03689141490486067","0.03689141490486067"
"3281","0.03934968881325244","0.03934968881325244","0.03934968881325244"
"3282","0.02934064129857324","0.02934064129857324","0.02934064129857324"
"3283","0.04030876784315886","0.04030876784315886","0.04030876784315886"
"3284","0.030222649185919086","0.030222649185919086","0.030222649185919086"
"3285","0.03266766775396103","0.03266766775396103","0.03266766775396103"
"3286","0.03651228267608534","0.03651228267608534","0.03651228267608534"
"3287","0.03369364872731505","0.03369364872731505","0.03369364872731505"
"3288","0.03138246899146576","0.03138246899146576","0.03138246899146576"
"3289","0.03308058174649848","0.03308058174649848","0.03308058174649848"
"3290","0.03604730355007312","0.03604730355007312","0.03604730355007312"
"3291","0.034650108214600565","0.034650108214600565","0.034650108214600565"
"3292","0.03585776245619748","0.03585776245619748","0.03585776245619748"
"3293","0.03454438438463414","0.03454438438463414","0.03454438438463414"
"3294","0.028804299896573793","0.028804299896573793","0.028804299896573793"
"3295","0.029996342026509963","0.029996342026509963","0.029996342026509963"
"3296","0.030134461917520828","0.030134461917520828","0.030134461917520828"
"3297","0.03288276516985042","0.03288276516985042","0.03288276516985042"
"3298","0.03859292476585567","0.03859292476585567","0.03859292476585567"
"3299","0.03053528874111911","0.03053528874111911","0.03053528874111911"
"3300","0.04069485196213177","0.04069485196213177","0.04069485196213177"
"3301","0.02681562140285656","0.02681562140285656","0.02681562140285656"
"3302","0.035093929584613125","0.035093929584613125","0.035093929584613125"
"3303","0.030332346745933006","0.030332346745933006","0.030332346745933006"
"3304","0.03896125178059567","0.03896125178059567","0.03896125178059567"
"3305","0.03452387297089206","0.03452387297089206","0.03452387297089206"
"3306","0.028077590171966402","0.028077590171966402","0.028077590171966402"
"3307","0.03753322636299298","0.03753322636299298","0.03753322636299298"
"3308","0.03377339013300485","0.03377339013300485","0.03377339013300485"
"3309","0.031501284827352476","0.031501284827352476","0.031501284827352476"
"3310","0.030595138173357732","0.030595138173357732","0.030595138173357732"
"3311","0.02936846764380044","0.02936846764380044","0.02936846764380044"
"3312","0.03474815063258857","0.03474815063258857","0.03474815063258857"
"3313","0.033335216022717704","0.033335216022717704","0.033335216022717704"
"3314","0.03254808071042868","0.03254808071042868","0.03254808071042868"
"3315","0.04704559758342034","0.04704559758342034","0.04704559758342034"
"3316","0.031221134385521557","0.031221134385521557","0.031221134385521557"
"3317","0.032109879572110075","0.032109879572110075","0.032109879572110075"
"3318","0.03196296977635324","0.03196296977635324","0.03196296977635324"
"3319","0.03438372336816885","0.03438372336816885","0.03438372336816885"
"3320","0.03350999513621896","0.03350999513621896","0.03350999513621896"
"3321","0.03454011681662943","0.03454011681662943","0.03454011681662943"
"3322","0.03367639868303506","0.03367639868303506","0.03367639868303506"
"3323","0.03423137085044747","0.03423137085044747","0.03423137085044747"
"3324","0.037013455825749955","0.037013455825749955","0.037013455825749955"
"3325","0.03255770042634667","0.03255770042634667","0.03255770042634667"
"3326","0.03273588444997923","0.03273588444997923","0.03273588444997923"
"3327","0.03251263837892885","0.03251263837892885","0.03251263837892885"
"3328","0.031111923218430437","0.031111923218430437","0.031111923218430437"
"3329","0.028960182850712727","0.028960182850712727","0.028960182850712727"
"3330","0.032584178604414406","0.032584178604414406","0.032584178604414406"
"3331","0.032827710145795067","0.032827710145795067","0.032827710145795067"
"3332","0.04008417496469586","0.04008417496469586","0.04008417496469586"
"3333","0.032121181783251185","0.032121181783251185","0.032121181783251185"
"3334","0.036605132560150445","0.036605132560150445","0.036605132560150445"
"3335","0.028956310135047587","0.028956310135047587","0.028956310135047587"
"3336","0.029782714349456393","0.029782714349456393","0.029782714349456393"
"3337","0.031970775280157376","0.031970775280157376","0.031970775280157376"
"3338","0.03513987640314108","0.03513987640314108","0.03513987640314108"
"3339","0.04027123659531114","0.04027123659531114","0.04027123659531114"
"3340","0.04078937917290348","0.04078937917290348","0.04078937917290348"
"3341","0.034921903182953046","0.034921903182953046","0.034921903182953046"
"3342","0.030249246802666118","0.030249246802666118","0.030249246802666118"
"3343","0.03015292247640388","0.03015292247640388","0.03015292247640388"
"3344","0.041657364515396526","0.041657364515396526","0.041657364515396526"
"3345","0.030207153905659707","0.030207153905659707","0.030207153905659707"
"3346","0.03760434659521157","0.03760434659521157","0.03760434659521157"
"3347","0.043796193543113204","0.043796193543113204","0.043796193543113204"
"3348","0.03617478737535569","0.03617478737535569","0.03617478737535569"
"3349","0.03104542564485362","0.03104542564485362","0.03104542564485362"
"3350","0.0354219708318478","0.0354219708318478","0.0354219708318478"
"3351","0.03176173597564271","0.03176173597564271","0.03176173597564271"
"3352","0.03556883948691574","0.03556883948691574","0.03556883948691574"
"3353","0.029246267628809195","0.029246267628809195","0.029246267628809195"
