"Step","DRWKV5-halfcheetah-medium-v2-40fe1d6c - train_loss","DRWKV5-halfcheetah-medium-v2-40fe1d6c - train_loss__MIN","DRWKV5-halfcheetah-medium-v2-40fe1d6c - train_loss__MAX"
"2035","0.040743835268463306","0.040743835268463306","0.040743835268463306"
"2036","0.04230889762128502","0.04230889762128502","0.04230889762128502"
"2037","0.03266919012074418","0.03266919012074418","0.03266919012074418"
"2038","0.03385916409684469","0.03385916409684469","0.03385916409684469"
"2039","0.032061047768295305","0.032061047768295305","0.032061047768295305"
"2040","0.036382493616886155","0.036382493616886155","0.036382493616886155"
"2041","0.039248394951106595","0.039248394951106595","0.039248394951106595"
"2042","0.03404281423905687","0.03404281423905687","0.03404281423905687"
"2043","0.03678627857555492","0.03678627857555492","0.03678627857555492"
"2044","0.03238334967592318","0.03238334967592318","0.03238334967592318"
"2045","0.039255345194883356","0.039255345194883356","0.039255345194883356"
"2046","0.03375523002546306","0.03375523002546306","0.03375523002546306"
"2047","0.03664870549179387","0.03664870549179387","0.03664870549179387"
"2048","0.03768213082483505","0.03768213082483505","0.03768213082483505"
"2049","0.03843670325231655","0.03843670325231655","0.03843670325231655"
"2050","0.0342272163648274","0.0342272163648274","0.0342272163648274"
"2051","0.033030681909369","0.033030681909369","0.033030681909369"
"2052","0.03818224740917695","0.03818224740917695","0.03818224740917695"
"2053","0.03649341296382411","0.03649341296382411","0.03649341296382411"
"2054","0.03539138737433188","0.03539138737433188","0.03539138737433188"
"2055","0.04014371240304858","0.04014371240304858","0.04014371240304858"
"2056","0.04350516136526973","0.04350516136526973","0.04350516136526973"
"2057","0.04099072680518553","0.04099072680518553","0.04099072680518553"
"2058","0.03571967387991242","0.03571967387991242","0.03571967387991242"
"2059","0.03461205269409563","0.03461205269409563","0.03461205269409563"
"2060","0.04477614534497444","0.04477614534497444","0.04477614534497444"
"2061","0.03808600128353739","0.03808600128353739","0.03808600128353739"
"2062","0.0341126856180034","0.0341126856180034","0.0341126856180034"
"2063","0.03489239354479973","0.03489239354479973","0.03489239354479973"
"2064","0.038161662136809875","0.038161662136809875","0.038161662136809875"
"2065","0.0363223455473802","0.0363223455473802","0.0363223455473802"
"2066","0.03996864550464384","0.03996864550464384","0.03996864550464384"
"2067","0.034583194950115186","0.034583194950115186","0.034583194950115186"
"2068","0.03111255860039513","0.03111255860039513","0.03111255860039513"
"2069","0.0422858238492551","0.0422858238492551","0.0422858238492551"
"2070","0.03602435857723976","0.03602435857723976","0.03602435857723976"
"2071","0.03391521225444504","0.03391521225444504","0.03391521225444504"
"2072","0.03595596884014612","0.03595596884014612","0.03595596884014612"
"2073","0.037344160431570926","0.037344160431570926","0.037344160431570926"
"2074","0.03650600579234572","0.03650600579234572","0.03650600579234572"
"2075","0.034884834022766396","0.034884834022766396","0.034884834022766396"
"2076","0.03411512132872065","0.03411512132872065","0.03411512132872065"
"2077","0.04450259813050803","0.04450259813050803","0.04450259813050803"
"2078","0.03699527453481021","0.03699527453481021","0.03699527453481021"
"2079","0.036141088484797225","0.036141088484797225","0.036141088484797225"
"2080","0.04076035256758241","0.04076035256758241","0.04076035256758241"
"2081","0.040141876514320704","0.040141876514320704","0.040141876514320704"
"2082","0.03747726865976541","0.03747726865976541","0.03747726865976541"
"2083","0.03098506623538667","0.03098506623538667","0.03098506623538667"
"2084","0.0359322412895349","0.0359322412895349","0.0359322412895349"
"2085","0.03388676995935332","0.03388676995935332","0.03388676995935332"
"2086","0.03745385227797501","0.03745385227797501","0.03745385227797501"
"2087","0.03391637994443671","0.03391637994443671","0.03391637994443671"
"2088","0.03609703561447501","0.03609703561447501","0.03609703561447501"
"2089","0.04444331980752364","0.04444331980752364","0.04444331980752364"
"2090","0.036048419947865465","0.036048419947865465","0.036048419947865465"
"2091","0.035583040317832895","0.035583040317832895","0.035583040317832895"
"2092","0.03306886914415099","0.03306886914415099","0.03306886914415099"
"2093","0.04316783101798083","0.04316783101798083","0.04316783101798083"
"2094","0.032802203961325965","0.032802203961325965","0.032802203961325965"
"2095","0.034934297716655106","0.034934297716655106","0.034934297716655106"
"2096","0.03701499394662192","0.03701499394662192","0.03701499394662192"
"2097","0.04187496076844963","0.04187496076844963","0.04187496076844963"
"2098","0.04334953118955749","0.04334953118955749","0.04334953118955749"
"2099","0.03474511415560951","0.03474511415560951","0.03474511415560951"
"2100","0.03310931383842008","0.03310931383842008","0.03310931383842008"
"2101","0.038701560522469335","0.038701560522469335","0.038701560522469335"
"2102","0.03978586271605214","0.03978586271605214","0.03978586271605214"
"2103","0.02960796080402753","0.02960796080402753","0.02960796080402753"
"2104","0.03552607443943405","0.03552607443943405","0.03552607443943405"
"2105","0.03547036945738626","0.03547036945738626","0.03547036945738626"
"2106","0.03211168320528012","0.03211168320528012","0.03211168320528012"
"2107","0.03393992374758024","0.03393992374758024","0.03393992374758024"
"2108","0.03448589819994317","0.03448589819994317","0.03448589819994317"
"2109","0.03462046868193216","0.03462046868193216","0.03462046868193216"
"2110","0.03669482029996056","0.03669482029996056","0.03669482029996056"
"2111","0.03734885278103292","0.03734885278103292","0.03734885278103292"
"2112","0.031229353699101705","0.031229353699101705","0.031229353699101705"
"2113","0.0350652210157223","0.0350652210157223","0.0350652210157223"
"2114","0.030283159226203765","0.030283159226203765","0.030283159226203765"
"2115","0.040819241812878486","0.040819241812878486","0.040819241812878486"
"2116","0.035478887008410134","0.035478887008410134","0.035478887008410134"
"2117","0.038590848798701664","0.038590848798701664","0.038590848798701664"
"2118","0.032012108266543035","0.032012108266543035","0.032012108266543035"
"2119","0.04059408949668018","0.04059408949668018","0.04059408949668018"
"2120","0.029742283508833515","0.029742283508833515","0.029742283508833515"
"2121","0.04100721739507077","0.04100721739507077","0.04100721739507077"
"2122","0.03424272293138848","0.03424272293138848","0.03424272293138848"
"2123","0.03488982427575616","0.03488982427575616","0.03488982427575616"
"2124","0.03556317174054394","0.03556317174054394","0.03556317174054394"
"2125","0.03706197552669021","0.03706197552669021","0.03706197552669021"
"2126","0.03346357888088676","0.03346357888088676","0.03346357888088676"
"2127","0.03738599225828078","0.03738599225828078","0.03738599225828078"
"2128","0.03459796345337862","0.03459796345337862","0.03459796345337862"
"2129","0.040233262187892235","0.040233262187892235","0.040233262187892235"
"2130","0.03440486534304117","0.03440486534304117","0.03440486534304117"
"2131","0.03573697870763772","0.03573697870763772","0.03573697870763772"
"2132","0.040056921425431026","0.040056921425431026","0.040056921425431026"
"2133","0.03692521440743522","0.03692521440743522","0.03692521440743522"
"2134","0.034747652667018146","0.034747652667018146","0.034747652667018146"
"2135","0.04452308474054146","0.04452308474054146","0.04452308474054146"
"2136","0.03624427282385856","0.03624427282385856","0.03624427282385856"
"2137","0.032537955459682175","0.032537955459682175","0.032537955459682175"
"2138","0.0339226949559268","0.0339226949559268","0.0339226949559268"
"2139","0.045890802232593786","0.045890802232593786","0.045890802232593786"
"2140","0.0346186590608022","0.0346186590608022","0.0346186590608022"
"2141","0.035511177047124705","0.035511177047124705","0.035511177047124705"
"2142","0.032975105719451586","0.032975105719451586","0.032975105719451586"
"2143","0.03330929684354308","0.03330929684354308","0.03330929684354308"
"2144","0.03529014362939466","0.03529014362939466","0.03529014362939466"
"2145","0.038784418284262864","0.038784418284262864","0.038784418284262864"
"2146","0.03467446314546284","0.03467446314546284","0.03467446314546284"
"2147","0.03694239712658681","0.03694239712658681","0.03694239712658681"
"2148","0.036732366033855955","0.036732366033855955","0.036732366033855955"
"2149","0.038482401269920044","0.038482401269920044","0.038482401269920044"
"2150","0.03296504093074276","0.03296504093074276","0.03296504093074276"
"2151","0.03203986088306838","0.03203986088306838","0.03203986088306838"
"2152","0.03660914445687601","0.03660914445687601","0.03660914445687601"
"2153","0.03274783864682261","0.03274783864682261","0.03274783864682261"
"2154","0.037151856677317956","0.037151856677317956","0.037151856677317956"
"2155","0.03406594205302553","0.03406594205302553","0.03406594205302553"
"2156","0.03648339567292409","0.03648339567292409","0.03648339567292409"
"2157","0.03226814436236023","0.03226814436236023","0.03226814436236023"
"2158","0.03247299111984355","0.03247299111984355","0.03247299111984355"
"2159","0.04829109145592524","0.04829109145592524","0.04829109145592524"
"2160","0.03616993723387508","0.03616993723387508","0.03616993723387508"
"2161","0.03963914051349075","0.03963914051349075","0.03963914051349075"
"2162","0.03539471715377769","0.03539471715377769","0.03539471715377769"
"2163","0.03465555971184849","0.03465555971184849","0.03465555971184849"
"2164","0.03246037065320004","0.03246037065320004","0.03246037065320004"
"2165","0.03227289722431399","0.03227289722431399","0.03227289722431399"
"2166","0.03606933601886196","0.03606933601886196","0.03606933601886196"
"2167","0.03369623186137908","0.03369623186137908","0.03369623186137908"
"2168","0.033414387384705924","0.033414387384705924","0.033414387384705924"
"2169","0.03449418671822295","0.03449418671822295","0.03449418671822295"
"2170","0.037279190895161414","0.037279190895161414","0.037279190895161414"
"2171","0.032328621919866504","0.032328621919866504","0.032328621919866504"
"2172","0.03580628365223859","0.03580628365223859","0.03580628365223859"
"2173","0.03236703375181124","0.03236703375181124","0.03236703375181124"
"2174","0.03356692458004745","0.03356692458004745","0.03356692458004745"
"2175","0.0457360673978489","0.0457360673978489","0.0457360673978489"
"2176","0.04889713899506425","0.04889713899506425","0.04889713899506425"
"2177","0.0376937177049354","0.0376937177049354","0.0376937177049354"
"2178","0.03946392667084376","0.03946392667084376","0.03946392667084376"
"2179","0.040299409991759745","0.040299409991759745","0.040299409991759745"
"2180","0.04054702171519711","0.04054702171519711","0.04054702171519711"
"2181","0.029412697034882578","0.029412697034882578","0.029412697034882578"
"2182","0.0375697282594196","0.0375697282594196","0.0375697282594196"
"2183","0.0352735743726168","0.0352735743726168","0.0352735743726168"
"2184","0.04261404300844817","0.04261404300844817","0.04261404300844817"
"2185","0.03398565044420171","0.03398565044420171","0.03398565044420171"
"2186","0.04424497482180545","0.04424497482180545","0.04424497482180545"
"2187","0.039606369602837414","0.039606369602837414","0.039606369602837414"
"2188","0.03278732692712791","0.03278732692712791","0.03278732692712791"
"2189","0.035574260736415605","0.035574260736415605","0.035574260736415605"
"2190","0.03632788973614832","0.03632788973614832","0.03632788973614832"
"2191","0.04425761689425745","0.04425761689425745","0.04425761689425745"
"2192","0.03273001971033793","0.03273001971033793","0.03273001971033793"
"2193","0.0374623878236498","0.0374623878236498","0.0374623878236498"
"2194","0.03584081398759797","0.03584081398759797","0.03584081398759797"
"2195","0.03115606888546831","0.03115606888546831","0.03115606888546831"
"2196","0.039403697426009125","0.039403697426009125","0.039403697426009125"
"2197","0.03531675087858863","0.03531675087858863","0.03531675087858863"
"2198","0.042408777633364106","0.042408777633364106","0.042408777633364106"
"2199","0.03414043033106166","0.03414043033106166","0.03414043033106166"
"2200","0.03150417728358426","0.03150417728358426","0.03150417728358426"
"2201","0.037712190627314346","0.037712190627314346","0.037712190627314346"
"2202","0.038276145794555606","0.038276145794555606","0.038276145794555606"
"2203","0.0338077283225775","0.0338077283225775","0.0338077283225775"
"2204","0.035846866194443876","0.035846866194443876","0.035846866194443876"
"2205","0.03477931751215674","0.03477931751215674","0.03477931751215674"
"2206","0.04218970537103421","0.04218970537103421","0.04218970537103421"
"2207","0.03497466395539698","0.03497466395539698","0.03497466395539698"
"2208","0.03699915817977106","0.03699915817977106","0.03699915817977106"
"2209","0.03256148378157849","0.03256148378157849","0.03256148378157849"
"2210","0.04319773437613916","0.04319773437613916","0.04319773437613916"
"2211","0.0369704740566129","0.0369704740566129","0.0369704740566129"
"2212","0.0367914834900784","0.0367914834900784","0.0367914834900784"
"2213","0.03419445554871277","0.03419445554871277","0.03419445554871277"
"2214","0.03493332673631148","0.03493332673631148","0.03493332673631148"
"2215","0.042355550245932766","0.042355550245932766","0.042355550245932766"
"2216","0.0331680805138586","0.0331680805138586","0.0331680805138586"
"2217","0.03292410863972591","0.03292410863972591","0.03292410863972591"
"2218","0.04174509792270119","0.04174509792270119","0.04174509792270119"
"2219","0.03850058449413354","0.03850058449413354","0.03850058449413354"
"2220","0.03550484872920685","0.03550484872920685","0.03550484872920685"
"2221","0.03982301602131407","0.03982301602131407","0.03982301602131407"
"2222","0.04276706326783249","0.04276706326783249","0.04276706326783249"
"2223","0.03596401021036278","0.03596401021036278","0.03596401021036278"
"2224","0.03597188360529274","0.03597188360529274","0.03597188360529274"
"2225","0.034814962189040705","0.034814962189040705","0.034814962189040705"
"2226","0.03002825635488367","0.03002825635488367","0.03002825635488367"
"2227","0.03740017236617615","0.03740017236617615","0.03740017236617615"
"2228","0.03295587037124368","0.03295587037124368","0.03295587037124368"
"2229","0.036664158431183355","0.036664158431183355","0.036664158431183355"
"2230","0.040035332670173285","0.040035332670173285","0.040035332670173285"
"2231","0.034124655065313696","0.034124655065313696","0.034124655065313696"
"2232","0.03912395926231752","0.03912395926231752","0.03912395926231752"
"2233","0.03278969188650421","0.03278969188650421","0.03278969188650421"
"2234","0.03383692341552555","0.03383692341552555","0.03383692341552555"
"2235","0.03551694546683606","0.03551694546683606","0.03551694546683606"
"2236","0.0386653940092774","0.0386653940092774","0.0386653940092774"
"2237","0.031304986625132585","0.031304986625132585","0.031304986625132585"
"2238","0.03365078136191649","0.03365078136191649","0.03365078136191649"
"2239","0.03562978539664965","0.03562978539664965","0.03562978539664965"
"2240","0.032743542928289744","0.032743542928289744","0.032743542928289744"
"2241","0.03650378371622943","0.03650378371622943","0.03650378371622943"
"2242","0.036513151090589925","0.036513151090589925","0.036513151090589925"
"2243","0.03347938136655061","0.03347938136655061","0.03347938136655061"
"2244","0.03339041666486831","0.03339041666486831","0.03339041666486831"
"2245","0.044969005506593177","0.044969005506593177","0.044969005506593177"
"2246","0.03388297238694156","0.03388297238694156","0.03388297238694156"
"2247","0.04273574239687883","0.04273574239687883","0.04273574239687883"
"2248","0.03225448289196166","0.03225448289196166","0.03225448289196166"
"2249","0.035641372800909385","0.035641372800909385","0.035641372800909385"
"2250","0.03758037140396092","0.03758037140396092","0.03758037140396092"
"2251","0.03162411906321685","0.03162411906321685","0.03162411906321685"
"2252","0.032284218106072314","0.032284218106072314","0.032284218106072314"
"2253","0.038662936549037345","0.038662936549037345","0.038662936549037345"
"2254","0.03617919279246108","0.03617919279246108","0.03617919279246108"
"2255","0.03342156677521335","0.03342156677521335","0.03342156677521335"
"2256","0.030284514558815704","0.030284514558815704","0.030284514558815704"
"2257","0.03335160748968014","0.03335160748968014","0.03335160748968014"
"2258","0.03383380309026983","0.03383380309026983","0.03383380309026983"
"2259","0.03508941469877397","0.03508941469877397","0.03508941469877397"
"2260","0.03379879659722342","0.03379879659722342","0.03379879659722342"
"2261","0.041625801312054775","0.041625801312054775","0.041625801312054775"
"2262","0.03769232767829968","0.03769232767829968","0.03769232767829968"
"2263","0.03447494329397001","0.03447494329397001","0.03447494329397001"
"2264","0.045321950802926024","0.045321950802926024","0.045321950802926024"
"2265","0.03358373929129314","0.03358373929129314","0.03358373929129314"
"2266","0.031858582065252126","0.031858582065252126","0.031858582065252126"
"2267","0.031971318425329846","0.031971318425329846","0.031971318425329846"
"2268","0.03610391528979467","0.03610391528979467","0.03610391528979467"
"2269","0.0375971455824863","0.0375971455824863","0.0375971455824863"
"2270","0.0372365416446587","0.0372365416446587","0.0372365416446587"
"2271","0.030575420652007315","0.030575420652007315","0.030575420652007315"
"2272","0.03579343749771336","0.03579343749771336","0.03579343749771336"
"2273","0.03326915253044172","0.03326915253044172","0.03326915253044172"
"2274","0.03977892908221716","0.03977892908221716","0.03977892908221716"
"2275","0.03906329069718367","0.03906329069718367","0.03906329069718367"
"2276","0.036626012814541614","0.036626012814541614","0.036626012814541614"
"2277","0.03661678010275396","0.03661678010275396","0.03661678010275396"
"2278","0.03207146870855293","0.03207146870855293","0.03207146870855293"
"2279","0.03271274933732607","0.03271274933732607","0.03271274933732607"
"2280","0.03522089873704338","0.03522089873704338","0.03522089873704338"
"2281","0.037420142651945314","0.037420142651945314","0.037420142651945314"
"2282","0.03348940440150564","0.03348940440150564","0.03348940440150564"
"2283","0.0328571020664492","0.0328571020664492","0.0328571020664492"
"2284","0.03483445182534171","0.03483445182534171","0.03483445182534171"
"2285","0.03990233347103397","0.03990233347103397","0.03990233347103397"
"2286","0.035061960072208936","0.035061960072208936","0.035061960072208936"
"2287","0.034768584081318346","0.034768584081318346","0.034768584081318346"
"2288","0.03570893285132357","0.03570893285132357","0.03570893285132357"
"2289","0.03442714968411956","0.03442714968411956","0.03442714968411956"
"2290","0.044102407347248934","0.044102407347248934","0.044102407347248934"
"2291","0.034794132043993224","0.034794132043993224","0.034794132043993224"
"2292","0.03376183253809058","0.03376183253809058","0.03376183253809058"
"2293","0.03450884593154818","0.03450884593154818","0.03450884593154818"
"2294","0.03781605402511469","0.03781605402511469","0.03781605402511469"
"2295","0.03636593875763084","0.03636593875763084","0.03636593875763084"
"2296","0.03156490607439495","0.03156490607439495","0.03156490607439495"
"2297","0.04546180833824499","0.04546180833824499","0.04546180833824499"
"2298","0.0415650763342385","0.0415650763342385","0.0415650763342385"
"2299","0.03420697245759029","0.03420697245759029","0.03420697245759029"
"2300","0.03781726097637045","0.03781726097637045","0.03781726097637045"
"2301","0.03556475985634458","0.03556475985634458","0.03556475985634458"
"2302","0.0384051232193971","0.0384051232193971","0.0384051232193971"
"2303","0.03422191175102678","0.03422191175102678","0.03422191175102678"
"2304","0.037246129912146146","0.037246129912146146","0.037246129912146146"
"2305","0.0407774989895322","0.0407774989895322","0.0407774989895322"
"2306","0.03925415219632103","0.03925415219632103","0.03925415219632103"
"2307","0.03357104141499687","0.03357104141499687","0.03357104141499687"
"2308","0.042333467837798545","0.042333467837798545","0.042333467837798545"
"2309","0.03847434905031438","0.03847434905031438","0.03847434905031438"
"2310","0.03828339790628539","0.03828339790628539","0.03828339790628539"
"2311","0.039606230260345876","0.039606230260345876","0.039606230260345876"
"2312","0.035151110563198855","0.035151110563198855","0.035151110563198855"
"2313","0.03725185553063272","0.03725185553063272","0.03725185553063272"
"2314","0.035714737692277065","0.035714737692277065","0.035714737692277065"
"2315","0.031800038615594724","0.031800038615594724","0.031800038615594724"
"2316","0.03509930309174035","0.03509930309174035","0.03509930309174035"
"2317","0.03692876380146527","0.03692876380146527","0.03692876380146527"
"2318","0.0315184390675557","0.0315184390675557","0.0315184390675557"
"2319","0.03152008894795493","0.03152008894795493","0.03152008894795493"
"2320","0.03536148144527338","0.03536148144527338","0.03536148144527338"
"2321","0.03346754656730429","0.03346754656730429","0.03346754656730429"
"2322","0.03371879780557407","0.03371879780557407","0.03371879780557407"
"2323","0.044653890857372563","0.044653890857372563","0.044653890857372563"
"2324","0.036178642528034245","0.036178642528034245","0.036178642528034245"
"2325","0.039032894123335354","0.039032894123335354","0.039032894123335354"
"2326","0.03029935853223696","0.03029935853223696","0.03029935853223696"
"2327","0.03946477314944549","0.03946477314944549","0.03946477314944549"
"2328","0.03928640647162163","0.03928640647162163","0.03928640647162163"
"2329","0.031842065869567775","0.031842065869567775","0.031842065869567775"
"2330","0.03244104162293254","0.03244104162293254","0.03244104162293254"
"2331","0.03223328125628526","0.03223328125628526","0.03223328125628526"
"2332","0.02986302147686422","0.02986302147686422","0.02986302147686422"
"2333","0.031152191465218543","0.031152191465218543","0.031152191465218543"
"2334","0.030587058792626808","0.030587058792626808","0.030587058792626808"
"2335","0.033615086508589534","0.033615086508589534","0.033615086508589534"
"2336","0.032506810579202475","0.032506810579202475","0.032506810579202475"
"2337","0.036436783716168146","0.036436783716168146","0.036436783716168146"
"2338","0.042522514443580815","0.042522514443580815","0.042522514443580815"
"2339","0.03359439311400158","0.03359439311400158","0.03359439311400158"
"2340","0.03164931278745733","0.03164931278745733","0.03164931278745733"
"2341","0.03548466025642428","0.03548466025642428","0.03548466025642428"
"2342","0.03407159067933539","0.03407159067933539","0.03407159067933539"
"2343","0.045890362927176444","0.045890362927176444","0.045890362927176444"
"2344","0.04345128325350321","0.04345128325350321","0.04345128325350321"
"2345","0.03370245469533408","0.03370245469533408","0.03370245469533408"
"2346","0.038506588570732296","0.038506588570732296","0.038506588570732296"
"2347","0.033392771169485205","0.033392771169485205","0.033392771169485205"
"2348","0.036480276725947315","0.036480276725947315","0.036480276725947315"
"2349","0.03746223656652249","0.03746223656652249","0.03746223656652249"
"2350","0.03685128483010127","0.03685128483010127","0.03685128483010127"
"2351","0.03459335436196059","0.03459335436196059","0.03459335436196059"
"2352","0.039448147370135536","0.039448147370135536","0.039448147370135536"
"2353","0.052876880113784885","0.052876880113784885","0.052876880113784885"
"2354","0.044603291315680575","0.044603291315680575","0.044603291315680575"
"2355","0.031780742680601104","0.031780742680601104","0.031780742680601104"
"2356","0.03542355867320627","0.03542355867320627","0.03542355867320627"
"2357","0.0391655225813508","0.0391655225813508","0.0391655225813508"
"2358","0.038400555746555015","0.038400555746555015","0.038400555746555015"
"2359","0.03597683331008192","0.03597683331008192","0.03597683331008192"
"2360","0.03167089444490181","0.03167089444490181","0.03167089444490181"
"2361","0.03569421451576958","0.03569421451576958","0.03569421451576958"
"2362","0.03215880574802923","0.03215880574802923","0.03215880574802923"
"2363","0.0341109253818115","0.0341109253818115","0.0341109253818115"
"2364","0.03296601798836191","0.03296601798836191","0.03296601798836191"
"2365","0.03154423818165511","0.03154423818165511","0.03154423818165511"
"2366","0.03385409966163917","0.03385409966163917","0.03385409966163917"
"2367","0.035415952951175916","0.035415952951175916","0.035415952951175916"
"2368","0.03901887327256635","0.03901887327256635","0.03901887327256635"
"2369","0.034281284894217334","0.034281284894217334","0.034281284894217334"
"2370","0.037307017939673254","0.037307017939673254","0.037307017939673254"
"2371","0.0327064647963793","0.0327064647963793","0.0327064647963793"
"2372","0.03909222116082443","0.03909222116082443","0.03909222116082443"
"2373","0.034053881413026635","0.034053881413026635","0.034053881413026635"
"2374","0.03180214553182381","0.03180214553182381","0.03180214553182381"
"2375","0.03351200619082878","0.03351200619082878","0.03351200619082878"
"2376","0.03859151530238807","0.03859151530238807","0.03859151530238807"
"2377","0.03107093702386791","0.03107093702386791","0.03107093702386791"
"2378","0.03662080125853803","0.03662080125853803","0.03662080125853803"
"2379","0.03473329613133208","0.03473329613133208","0.03473329613133208"
"2380","0.03854921288786008","0.03854921288786008","0.03854921288786008"
"2381","0.05017528194337068","0.05017528194337068","0.05017528194337068"
"2382","0.03864957398294993","0.03864957398294993","0.03864957398294993"
"2383","0.03626994848148827","0.03626994848148827","0.03626994848148827"
"2384","0.032998038012741204","0.032998038012741204","0.032998038012741204"
"2385","0.038186794480268176","0.038186794480268176","0.038186794480268176"
"2386","0.03823842310383416","0.03823842310383416","0.03823842310383416"
"2387","0.03148860702483692","0.03148860702483692","0.03148860702483692"
"2388","0.046421725882152313","0.046421725882152313","0.046421725882152313"
"2389","0.03791625744594825","0.03791625744594825","0.03791625744594825"
"2390","0.03906432395729354","0.03906432395729354","0.03906432395729354"
"2391","0.033622946271475315","0.033622946271475315","0.033622946271475315"
"2392","0.033078029170980364","0.033078029170980364","0.033078029170980364"
"2393","0.034897092850791206","0.034897092850791206","0.034897092850791206"
"2394","0.03884132746035038","0.03884132746035038","0.03884132746035038"
"2395","0.03710631897016471","0.03710631897016471","0.03710631897016471"
"2396","0.029467366228813904","0.029467366228813904","0.029467366228813904"
"2397","0.037755194334037324","0.037755194334037324","0.037755194334037324"
"2398","0.03114263563252316","0.03114263563252316","0.03114263563252316"
"2399","0.03874903019130526","0.03874903019130526","0.03874903019130526"
"2400","0.033219365209046496","0.033219365209046496","0.033219365209046496"
"2401","0.0361545242419569","0.0361545242419569","0.0361545242419569"
"2402","0.044917966340038765","0.044917966340038765","0.044917966340038765"
"2403","0.03209588758281193","0.03209588758281193","0.03209588758281193"
"2404","0.04932416726406437","0.04932416726406437","0.04932416726406437"
"2405","0.03439387194594205","0.03439387194594205","0.03439387194594205"
"2406","0.03898924102091791","0.03898924102091791","0.03898924102091791"
"2407","0.043340727051592996","0.043340727051592996","0.043340727051592996"
"2408","0.03188973776469112","0.03188973776469112","0.03188973776469112"
"2409","0.04109097758481777","0.04109097758481777","0.04109097758481777"
"2410","0.032894128754343985","0.032894128754343985","0.032894128754343985"
"2411","0.033463163894043066","0.033463163894043066","0.033463163894043066"
"2412","0.039005211429222794","0.039005211429222794","0.039005211429222794"
"2413","0.03795319497664603","0.03795319497664603","0.03795319497664603"
"2414","0.03260619431834725","0.03260619431834725","0.03260619431834725"
"2415","0.03653625805748811","0.03653625805748811","0.03653625805748811"
"2416","0.03387452766269414","0.03387452766269414","0.03387452766269414"
"2417","0.03223072675897678","0.03223072675897678","0.03223072675897678"
"2418","0.03431372610864352","0.03431372610864352","0.03431372610864352"
"2419","0.03150971782329301","0.03150971782329301","0.03150971782329301"
"2420","0.03744219912117547","0.03744219912117547","0.03744219912117547"
"2421","0.03406701161546823","0.03406701161546823","0.03406701161546823"
"2422","0.03783245272828879","0.03783245272828879","0.03783245272828879"
"2423","0.03181707300073863","0.03181707300073863","0.03181707300073863"
"2424","0.03788887465808878","0.03788887465808878","0.03788887465808878"
"2425","0.03764864766517145","0.03764864766517145","0.03764864766517145"
"2426","0.03599952495019423","0.03599952495019423","0.03599952495019423"
"2427","0.03575752057173803","0.03575752057173803","0.03575752057173803"
"2428","0.037448343934543916","0.037448343934543916","0.037448343934543916"
"2429","0.03165469728644943","0.03165469728644943","0.03165469728644943"
"2430","0.03472740808817361","0.03472740808817361","0.03472740808817361"
"2431","0.03925900200741217","0.03925900200741217","0.03925900200741217"
"2432","0.039688428871675924","0.039688428871675924","0.039688428871675924"
"2433","0.03312285650937496","0.03312285650937496","0.03312285650937496"
"2434","0.038459883499773174","0.038459883499773174","0.038459883499773174"
"2435","0.03989899390317569","0.03989899390317569","0.03989899390317569"
"2436","0.04077631048383171","0.04077631048383171","0.04077631048383171"
"2437","0.037983868120217236","0.037983868120217236","0.037983868120217236"
"2438","0.031060559559697016","0.031060559559697016","0.031060559559697016"
"2439","0.031217811965087012","0.031217811965087012","0.031217811965087012"
"2440","0.029018602141621","0.029018602141621","0.029018602141621"
"2441","0.03126010737926612","0.03126010737926612","0.03126010737926612"
"2442","0.03338819782346988","0.03338819782346988","0.03338819782346988"
"2443","0.03713060401239847","0.03713060401239847","0.03713060401239847"
"2444","0.03510882392857343","0.03510882392857343","0.03510882392857343"
"2445","0.03713217882897844","0.03713217882897844","0.03713217882897844"
"2446","0.03546679047724763","0.03546679047724763","0.03546679047724763"
"2447","0.0415128158375074","0.0415128158375074","0.0415128158375074"
"2448","0.03657081244366646","0.03657081244366646","0.03657081244366646"
"2449","0.03396615769193273","0.03396615769193273","0.03396615769193273"
"2450","0.03460837507442417","0.03460837507442417","0.03460837507442417"
"2451","0.034880815606634294","0.034880815606634294","0.034880815606634294"
"2452","0.0444657468603623","0.0444657468603623","0.0444657468603623"
"2453","0.04229978955879566","0.04229978955879566","0.04229978955879566"
"2454","0.032733962618308354","0.032733962618308354","0.032733962618308354"
"2455","0.034957718672983196","0.034957718672983196","0.034957718672983196"
"2456","0.0357078040010829","0.0357078040010829","0.0357078040010829"
"2457","0.04459214450080285","0.04459214450080285","0.04459214450080285"
"2458","0.04038019808959314","0.04038019808959314","0.04038019808959314"
"2459","0.03332584939085424","0.03332584939085424","0.03332584939085424"
"2460","0.032783525004198594","0.032783525004198594","0.032783525004198594"
"2461","0.03617004398473771","0.03617004398473771","0.03617004398473771"
"2462","0.032428015576598135","0.032428015576598135","0.032428015576598135"
"2463","0.03601887830810128","0.03601887830810128","0.03601887830810128"
"2464","0.03768257591024223","0.03768257591024223","0.03768257591024223"
"2465","0.03322543963841057","0.03322543963841057","0.03322543963841057"
"2466","0.030362343216338617","0.030362343216338617","0.030362343216338617"
"2467","0.03040038168912009","0.03040038168912009","0.03040038168912009"
"2468","0.03541295252210594","0.03541295252210594","0.03541295252210594"
