"Step","DRWKV5-halfcheetah-medium-v2-3f920650 - train_loss","DRWKV5-halfcheetah-medium-v2-3f920650 - train_loss__MIN","DRWKV5-halfcheetah-medium-v2-3f920650 - train_loss__MAX"
"3042","0.03594743186795886","0.03594743186795886","0.03594743186795886"
"3043","0.029839006331028758","0.029839006331028758","0.029839006331028758"
"3044","0.03444317797557946","0.03444317797557946","0.03444317797557946"
"3045","0.03392738751202704","0.03392738751202704","0.03392738751202704"
"3046","0.03542542000500441","0.03542542000500441","0.03542542000500441"
"3047","0.03259233289142786","0.03259233289142786","0.03259233289142786"
"3048","0.04097849948852154","0.04097849948852154","0.04097849948852154"
"3049","0.03228257383493159","0.03228257383493159","0.03228257383493159"
"3050","0.031048343051792774","0.031048343051792774","0.031048343051792774"
"3051","0.036193670815231754","0.036193670815231754","0.036193670815231754"
"3052","0.033744878728566","0.033744878728566","0.033744878728566"
"3053","0.0323759488308414","0.0323759488308414","0.0323759488308414"
"3054","0.03909908405518664","0.03909908405518664","0.03909908405518664"
"3055","0.036642156999507326","0.036642156999507326","0.036642156999507326"
"3056","0.03332809625492239","0.03332809625492239","0.03332809625492239"
"3057","0.028394224881050863","0.028394224881050863","0.028394224881050863"
"3058","0.031035177123802618","0.031035177123802618","0.031035177123802618"
"3059","0.034439332838902145","0.034439332838902145","0.034439332838902145"
"3060","0.03501470844449548","0.03501470844449548","0.03501470844449548"
"3061","0.03812611474553871","0.03812611474553871","0.03812611474553871"
"3062","0.04002436002516701","0.04002436002516701","0.04002436002516701"
"3063","0.03998474546909475","0.03998474546909475","0.03998474546909475"
"3064","0.03192242202770236","0.03192242202770236","0.03192242202770236"
"3065","0.030635586993309986","0.030635586993309986","0.030635586993309986"
"3066","0.03749457226243679","0.03749457226243679","0.03749457226243679"
"3067","0.03375149320764274","0.03375149320764274","0.03375149320764274"
"3068","0.032419896617395444","0.032419896617395444","0.032419896617395444"
"3069","0.030420492024079922","0.030420492024079922","0.030420492024079922"
"3070","0.030059596078203465","0.030059596078203465","0.030059596078203465"
"3071","0.031068259170538296","0.031068259170538296","0.031068259170538296"
"3072","0.03118998273859207","0.03118998273859207","0.03118998273859207"
"3073","0.032091684384724865","0.032091684384724865","0.032091684384724865"
"3074","0.036271649345908444","0.036271649345908444","0.036271649345908444"
"3075","0.03475183330158906","0.03475183330158906","0.03475183330158906"
"3076","0.03165045556491697","0.03165045556491697","0.03165045556491697"
"3077","0.034597390913876286","0.034597390913876286","0.034597390913876286"
"3078","0.03367673724577328","0.03367673724577328","0.03367673724577328"
"3079","0.0319169897811542","0.0319169897811542","0.0319169897811542"
"3080","0.036455372226389775","0.036455372226389775","0.036455372226389775"
"3081","0.038903863266403806","0.038903863266403806","0.038903863266403806"
"3082","0.029904183867095875","0.029904183867095875","0.029904183867095875"
"3083","0.030826809044182165","0.030826809044182165","0.030826809044182165"
"3084","0.03273268203005978","0.03273268203005978","0.03273268203005978"
"3085","0.03364272314449246","0.03364272314449246","0.03364272314449246"
"3086","0.032306464324951","0.032306464324951","0.032306464324951"
"3087","0.03129962393610044","0.03129962393610044","0.03129962393610044"
"3088","0.02997349189214216","0.02997349189214216","0.02997349189214216"
"3089","0.0390502408270864","0.0390502408270864","0.0390502408270864"
"3090","0.033091932613446666","0.033091932613446666","0.033091932613446666"
"3091","0.03398305297399991","0.03398305297399991","0.03398305297399991"
"3092","0.03491742294198401","0.03491742294198401","0.03491742294198401"
"3093","0.030893849344658025","0.030893849344658025","0.030893849344658025"
"3094","0.030466157445518977","0.030466157445518977","0.030466157445518977"
"3095","0.032532448839974665","0.032532448839974665","0.032532448839974665"
"3096","0.034190306954862484","0.034190306954862484","0.034190306954862484"
"3097","0.04144371444062803","0.04144371444062803","0.04144371444062803"
"3098","0.03135122688347141","0.03135122688347141","0.03135122688347141"
"3099","0.043264503903288946","0.043264503903288946","0.043264503903288946"
"3100","0.03596440436822879","0.03596440436822879","0.03596440436822879"
"3101","0.03878775641257423","0.03878775641257423","0.03878775641257423"
"3102","0.03606298742183198","0.03606298742183198","0.03606298742183198"
"3103","0.03237753335221531","0.03237753335221531","0.03237753335221531"
"3104","0.03195435397760706","0.03195435397760706","0.03195435397760706"
"3105","0.031319990210272236","0.031319990210272236","0.031319990210272236"
"3106","0.03084094166268215","0.03084094166268215","0.03084094166268215"
"3107","0.040535599835032333","0.040535599835032333","0.040535599835032333"
"3108","0.028841915467619515","0.028841915467619515","0.028841915467619515"
"3109","0.03711608931174726","0.03711608931174726","0.03711608931174726"
"3110","0.037023324998774226","0.037023324998774226","0.037023324998774226"
"3111","0.03510253265374402","0.03510253265374402","0.03510253265374402"
"3112","0.03373192209563082","0.03373192209563082","0.03373192209563082"
"3113","0.03163434728534802","0.03163434728534802","0.03163434728534802"
"3114","0.034190224735351216","0.034190224735351216","0.034190224735351216"
"3115","0.03260049065103167","0.03260049065103167","0.03260049065103167"
"3116","0.036253981493515657","0.036253981493515657","0.036253981493515657"
"3117","0.03447365417079096","0.03447365417079096","0.03447365417079096"
"3118","0.036409427001917904","0.036409427001917904","0.036409427001917904"
"3119","0.03166321607958414","0.03166321607958414","0.03166321607958414"
"3120","0.03924685727928465","0.03924685727928465","0.03924685727928465"
"3121","0.03518085564791534","0.03518085564791534","0.03518085564791534"
"3122","0.0322210826806556","0.0322210826806556","0.0322210826806556"
"3123","0.03334864812255547","0.03334864812255547","0.03334864812255547"
"3124","0.03491476048649296","0.03491476048649296","0.03491476048649296"
"3125","0.03316967891859421","0.03316967891859421","0.03316967891859421"
"3126","0.043647142039628925","0.043647142039628925","0.043647142039628925"
"3127","0.03054428616246358","0.03054428616246358","0.03054428616246358"
"3128","0.036897401832036436","0.036897401832036436","0.036897401832036436"
"3129","0.04270645407110767","0.04270645407110767","0.04270645407110767"
"3130","0.0316593850108313","0.0316593850108313","0.0316593850108313"
"3131","0.04042280109241503","0.04042280109241503","0.04042280109241503"
"3132","0.028678271796309534","0.028678271796309534","0.028678271796309534"
"3133","0.04344252469370601","0.04344252469370601","0.04344252469370601"
"3134","0.0353400805230201","0.0353400805230201","0.0353400805230201"
"3135","0.031357556835337135","0.031357556835337135","0.031357556835337135"
"3136","0.03793558382830224","0.03793558382830224","0.03793558382830224"
"3137","0.03695181911740434","0.03695181911740434","0.03695181911740434"
"3138","0.030853749823390952","0.030853749823390952","0.030853749823390952"
"3139","0.029658297903801107","0.029658297903801107","0.029658297903801107"
"3140","0.03390126320572715","0.03390126320572715","0.03390126320572715"
"3141","0.03147756931985946","0.03147756931985946","0.03147756931985946"
"3142","0.03192237067054329","0.03192237067054329","0.03192237067054329"
"3143","0.036461390301924246","0.036461390301924246","0.036461390301924246"
"3144","0.03916687720557919","0.03916687720557919","0.03916687720557919"
"3145","0.031927942846149276","0.031927942846149276","0.031927942846149276"
"3146","0.03610980873112022","0.03610980873112022","0.03610980873112022"
"3147","0.031842147185963926","0.031842147185963926","0.031842147185963926"
"3148","0.033958359959467166","0.033958359959467166","0.033958359959467166"
"3149","0.037194366511147735","0.037194366511147735","0.037194366511147735"
"3150","0.03869647634067138","0.03869647634067138","0.03869647634067138"
"3151","0.03272004281284067","0.03272004281284067","0.03272004281284067"
"3152","0.03351634622343001","0.03351634622343001","0.03351634622343001"
"3153","0.03406172533898403","0.03406172533898403","0.03406172533898403"
"3154","0.03370907792427709","0.03370907792427709","0.03370907792427709"
"3155","0.02793567588671298","0.02793567588671298","0.02793567588671298"
"3156","0.035778173020048404","0.035778173020048404","0.035778173020048404"
"3157","0.0363530916332933","0.0363530916332933","0.0363530916332933"
"3158","0.042145126074421196","0.042145126074421196","0.042145126074421196"
"3159","0.04030612812045267","0.04030612812045267","0.04030612812045267"
"3160","0.0357439067594466","0.0357439067594466","0.0357439067594466"
"3161","0.03011494790221174","0.03011494790221174","0.03011494790221174"
"3162","0.03294452194633802","0.03294452194633802","0.03294452194633802"
"3163","0.03234718363288637","0.03234718363288637","0.03234718363288637"
"3164","0.031050978332436776","0.031050978332436776","0.031050978332436776"
"3165","0.03634691820024201","0.03634691820024201","0.03634691820024201"
"3166","0.030426836171558412","0.030426836171558412","0.030426836171558412"
"3167","0.03597517612665543","0.03597517612665543","0.03597517612665543"
"3168","0.03401726168768956","0.03401726168768956","0.03401726168768956"
"3169","0.03577550545370294","0.03577550545370294","0.03577550545370294"
"3170","0.032170847766292865","0.032170847766292865","0.032170847766292865"
"3171","0.03384221257568615","0.03384221257568615","0.03384221257568615"
"3172","0.028202236237429776","0.028202236237429776","0.028202236237429776"
"3173","0.03446929298953133","0.03446929298953133","0.03446929298953133"
"3174","0.03369829790074873","0.03369829790074873","0.03369829790074873"
"3175","0.04395055134150137","0.04395055134150137","0.04395055134150137"
"3176","0.03087526887056651","0.03087526887056651","0.03087526887056651"
"3177","0.033224473030057704","0.033224473030057704","0.033224473030057704"
"3178","0.0381697611500227","0.0381697611500227","0.0381697611500227"
"3179","0.031089870442870135","0.031089870442870135","0.031089870442870135"
"3180","0.03666834774927822","0.03666834774927822","0.03666834774927822"
"3181","0.035787041941084244","0.035787041941084244","0.035787041941084244"
"3182","0.03331897284859825","0.03331897284859825","0.03331897284859825"
"3183","0.03245842988595085","0.03245842988595085","0.03245842988595085"
"3184","0.03672045763341495","0.03672045763341495","0.03672045763341495"
"3185","0.032794865422155095","0.032794865422155095","0.032794865422155095"
"3186","0.031000682011403838","0.031000682011403838","0.031000682011403838"
"3187","0.028861367412015938","0.028861367412015938","0.028861367412015938"
"3188","0.04025678727539359","0.04025678727539359","0.04025678727539359"
"3189","0.031858734903727565","0.031858734903727565","0.031858734903727565"
"3190","0.034777722460680144","0.034777722460680144","0.034777722460680144"
"3191","0.03592568102454149","0.03592568102454149","0.03592568102454149"
"3192","0.03096405744031636","0.03096405744031636","0.03096405744031636"
"3193","0.0313822647704115","0.0313822647704115","0.0313822647704115"
"3194","0.0370934555889516","0.0370934555889516","0.0370934555889516"
"3195","0.03120917621662965","0.03120917621662965","0.03120917621662965"
"3196","0.029772980575990995","0.029772980575990995","0.029772980575990995"
"3197","0.036019666679973715","0.036019666679973715","0.036019666679973715"
"3198","0.031552026725300567","0.031552026725300567","0.031552026725300567"
"3199","0.03758858530245699","0.03758858530245699","0.03758858530245699"
"3200","0.03543724990546075","0.03543724990546075","0.03543724990546075"
"3201","0.030680156313752607","0.030680156313752607","0.030680156313752607"
"3202","0.02947256808398175","0.02947256808398175","0.02947256808398175"
"3203","0.033401348002568415","0.033401348002568415","0.033401348002568415"
"3204","0.0322788774979455","0.0322788774979455","0.0322788774979455"
"3205","0.033182388370482735","0.033182388370482735","0.033182388370482735"
"3206","0.028946953724865044","0.028946953724865044","0.028946953724865044"
"3207","0.031298995611718713","0.031298995611718713","0.031298995611718713"
"3208","0.0310615762095184","0.0310615762095184","0.0310615762095184"
"3209","0.03679241755942087","0.03679241755942087","0.03679241755942087"
"3210","0.04228242282475271","0.04228242282475271","0.04228242282475271"
"3211","0.03188526744747668","0.03188526744747668","0.03188526744747668"
"3212","0.03041303099755525","0.03041303099755525","0.03041303099755525"
"3213","0.030255686269797664","0.030255686269797664","0.030255686269797664"
"3214","0.041163576385558565","0.041163576385558565","0.041163576385558565"
"3215","0.041021052554202374","0.041021052554202374","0.041021052554202374"
"3216","0.03179055775207533","0.03179055775207533","0.03179055775207533"
"3217","0.03177847200840246","0.03177847200840246","0.03177847200840246"
"3218","0.03198103606994649","0.03198103606994649","0.03198103606994649"
"3219","0.03217727364635817","0.03217727364635817","0.03217727364635817"
"3220","0.03470533901168848","0.03470533901168848","0.03470533901168848"
"3221","0.039171445862232354","0.039171445862232354","0.039171445862232354"
"3222","0.03582696219369049","0.03582696219369049","0.03582696219369049"
"3223","0.037897265283911956","0.037897265283911956","0.037897265283911956"
"3224","0.03501388909012122","0.03501388909012122","0.03501388909012122"
"3225","0.033037055766074595","0.033037055766074595","0.033037055766074595"
"3226","0.04003488169126684","0.04003488169126684","0.04003488169126684"
"3227","0.03789691281801373","0.03789691281801373","0.03789691281801373"
"3228","0.0369011122978866","0.0369011122978866","0.0369011122978866"
"3229","0.029892585644407457","0.029892585644407457","0.029892585644407457"
"3230","0.037117806147016104","0.037117806147016104","0.037117806147016104"
"3231","0.03781314971727631","0.03781314971727631","0.03781314971727631"
"3232","0.037252425853086336","0.037252425853086336","0.037252425853086336"
"3233","0.032523305309129995","0.032523305309129995","0.032523305309129995"
"3234","0.03935298750510784","0.03935298750510784","0.03935298750510784"
"3235","0.029521464233392785","0.029521464233392785","0.029521464233392785"
"3236","0.03772352659884492","0.03772352659884492","0.03772352659884492"
"3237","0.0381501286540018","0.0381501286540018","0.0381501286540018"
"3238","0.030867305417498565","0.030867305417498565","0.030867305417498565"
"3239","0.039277177785200346","0.039277177785200346","0.039277177785200346"
"3240","0.03241796709008395","0.03241796709008395","0.03241796709008395"
"3241","0.033703779187084226","0.033703779187084226","0.033703779187084226"
"3242","0.03547922263233252","0.03547922263233252","0.03547922263233252"
"3243","0.03875766176988473","0.03875766176988473","0.03875766176988473"
"3244","0.04365749343585748","0.04365749343585748","0.04365749343585748"
"3245","0.03468915707186859","0.03468915707186859","0.03468915707186859"
"3246","0.03866327626004475","0.03866327626004475","0.03866327626004475"
"3247","0.028718255655664517","0.028718255655664517","0.028718255655664517"
"3248","0.032251663083864214","0.032251663083864214","0.032251663083864214"
"3249","0.03312934381792497","0.03312934381792497","0.03312934381792497"
"3250","0.03789899280459105","0.03789899280459105","0.03789899280459105"
"3251","0.03261991872689866","0.03261991872689866","0.03261991872689866"
"3252","0.033259562562313494","0.033259562562313494","0.033259562562313494"
"3253","0.039783270722229765","0.039783270722229765","0.039783270722229765"
"3254","0.03413608656750804","0.03413608656750804","0.03413608656750804"
"3255","0.03530570114246827","0.03530570114246827","0.03530570114246827"
"3256","0.03673348059809287","0.03673348059809287","0.03673348059809287"
"3257","0.04132514615194527","0.04132514615194527","0.04132514615194527"
"3258","0.031143759836766812","0.031143759836766812","0.031143759836766812"
"3259","0.033443608637329494","0.033443608637329494","0.033443608637329494"
"3260","0.030427351006771228","0.030427351006771228","0.030427351006771228"
"3261","0.03283908149589896","0.03283908149589896","0.03283908149589896"
"3262","0.03343931689116123","0.03343931689116123","0.03343931689116123"
"3263","0.03478790254588476","0.03478790254588476","0.03478790254588476"
"3264","0.03664529177069745","0.03664529177069745","0.03664529177069745"
"3265","0.03657700897388379","0.03657700897388379","0.03657700897388379"
"3266","0.03922210440031722","0.03922210440031722","0.03922210440031722"
"3267","0.03446324980033098","0.03446324980033098","0.03446324980033098"
"3268","0.04134060317882975","0.04134060317882975","0.04134060317882975"
"3269","0.035255541396805916","0.035255541396805916","0.035255541396805916"
"3270","0.03872257515138345","0.03872257515138345","0.03872257515138345"
"3271","0.03278694623993898","0.03278694623993898","0.03278694623993898"
"3272","0.030616438109608124","0.030616438109608124","0.030616438109608124"
"3273","0.03532420599845908","0.03532420599845908","0.03532420599845908"
"3274","0.031064652068348002","0.031064652068348002","0.031064652068348002"
"3275","0.02804671709435191","0.02804671709435191","0.02804671709435191"
"3276","0.03678871365336377","0.03678871365336377","0.03678871365336377"
"3277","0.03329392033068025","0.03329392033068025","0.03329392033068025"
"3278","0.03544597037061694","0.03544597037061694","0.03544597037061694"
"3279","0.027969179737893042","0.027969179737893042","0.027969179737893042"
"3280","0.033672383417261115","0.033672383417261115","0.033672383417261115"
"3281","0.030281623014916517","0.030281623014916517","0.030281623014916517"
"3282","0.032539410596094366","0.032539410596094366","0.032539410596094366"
"3283","0.030539126131426925","0.030539126131426925","0.030539126131426925"
"3284","0.031204899178380697","0.031204899178380697","0.031204899178380697"
"3285","0.03138790261255364","0.03138790261255364","0.03138790261255364"
"3286","0.0456352616590882","0.0456352616590882","0.0456352616590882"
"3287","0.033628769939554694","0.033628769939554694","0.033628769939554694"
"3288","0.03996195640290289","0.03996195640290289","0.03996195640290289"
"3289","0.03498975613771118","0.03498975613771118","0.03498975613771118"
"3290","0.03589528556945587","0.03589528556945587","0.03589528556945587"
"3291","0.031078125300499946","0.031078125300499946","0.031078125300499946"
"3292","0.031388387926175064","0.031388387926175064","0.031388387926175064"
"3293","0.032344972245521394","0.032344972245521394","0.032344972245521394"
"3294","0.04036732176800806","0.04036732176800806","0.04036732176800806"
"3295","0.03233164706489157","0.03233164706489157","0.03233164706489157"
"3296","0.030820031941924356","0.030820031941924356","0.030820031941924356"
"3297","0.029492496121581172","0.029492496121581172","0.029492496121581172"
"3298","0.034961964792760265","0.034961964792760265","0.034961964792760265"
"3299","0.030928083307919366","0.030928083307919366","0.030928083307919366"
"3300","0.03445553176679628","0.03445553176679628","0.03445553176679628"
"3301","0.03051155547562328","0.03051155547562328","0.03051155547562328"
"3302","0.029526036420762278","0.029526036420762278","0.029526036420762278"
"3303","0.04039289312792228","0.04039289312792228","0.04039289312792228"
"3304","0.03176772841837841","0.03176772841837841","0.03176772841837841"
"3305","0.0331565486677111","0.0331565486677111","0.0331565486677111"
"3306","0.03880665928300688","0.03880665928300688","0.03880665928300688"
"3307","0.03457854594142488","0.03457854594142488","0.03457854594142488"
"3308","0.028464740089061514","0.028464740089061514","0.028464740089061514"
"3309","0.0304113916663189","0.0304113916663189","0.0304113916663189"
"3310","0.033223054593621536","0.033223054593621536","0.033223054593621536"
"3311","0.029869849619715356","0.029869849619715356","0.029869849619715356"
"3312","0.0324426392448098","0.0324426392448098","0.0324426392448098"
"3313","0.03597433676572746","0.03597433676572746","0.03597433676572746"
"3314","0.03316365993479803","0.03316365993479803","0.03316365993479803"
"3315","0.03150026418355854","0.03150026418355854","0.03150026418355854"
"3316","0.02870244390805242","0.02870244390805242","0.02870244390805242"
"3317","0.03453442866984154","0.03453442866984154","0.03453442866984154"
"3318","0.03664567853482986","0.03664567853482986","0.03664567853482986"
"3319","0.03427999981264343","0.03427999981264343","0.03427999981264343"
"3320","0.03193437158783138","0.03193437158783138","0.03193437158783138"
"3321","0.03006479391729729","0.03006479391729729","0.03006479391729729"
"3322","0.03002003855765111","0.03002003855765111","0.03002003855765111"
"3323","0.03029349900617184","0.03029349900617184","0.03029349900617184"
"3324","0.03392204419111996","0.03392204419111996","0.03392204419111996"
"3325","0.033587155624904906","0.033587155624904906","0.033587155624904906"
"3326","0.033116661761358634","0.033116661761358634","0.033116661761358634"
"3327","0.0344557873694746","0.0344557873694746","0.0344557873694746"
"3328","0.03255046239238499","0.03255046239238499","0.03255046239238499"
"3329","0.031188191944712694","0.031188191944712694","0.031188191944712694"
"3330","0.04108070104317843","0.04108070104317843","0.04108070104317843"
"3331","0.03777646796087554","0.03777646796087554","0.03777646796087554"
"3332","0.032385616711758825","0.032385616711758825","0.032385616711758825"
"3333","0.03520876798715364","0.03520876798715364","0.03520876798715364"
"3334","0.03428702789323125","0.03428702789323125","0.03428702789323125"
"3335","0.03098735474803204","0.03098735474803204","0.03098735474803204"
"3336","0.03196836103348758","0.03196836103348758","0.03196836103348758"
"3337","0.030656680923288243","0.030656680923288243","0.030656680923288243"
"3338","0.032329089304268685","0.032329089304268685","0.032329089304268685"
"3339","0.03359591763178678","0.03359591763178678","0.03359591763178678"
"3340","0.034711694550900285","0.034711694550900285","0.034711694550900285"
"3341","0.03604458208860549","0.03604458208860549","0.03604458208860549"
"3342","0.03370169767875023","0.03370169767875023","0.03370169767875023"
"3343","0.030340832419563705","0.030340832419563705","0.030340832419563705"
"3344","0.03548873350763512","0.03548873350763512","0.03548873350763512"
"3345","0.042621833833557075","0.042621833833557075","0.042621833833557075"
"3346","0.03505895286286017","0.03505895286286017","0.03505895286286017"
"3347","0.03806672705612178","0.03806672705612178","0.03806672705612178"
"3348","0.03575510864978983","0.03575510864978983","0.03575510864978983"
"3349","0.04040886291453606","0.04040886291453606","0.04040886291453606"
"3350","0.03228742750572996","0.03228742750572996","0.03228742750572996"
"3351","0.028676514872039188","0.028676514872039188","0.028676514872039188"
"3352","0.0317340888246311","0.0317340888246311","0.0317340888246311"
"3353","0.034878626264573186","0.034878626264573186","0.034878626264573186"
"3354","0.03867059215449877","0.03867059215449877","0.03867059215449877"
"3355","0.04242505246853704","0.04242505246853704","0.04242505246853704"
"3356","0.03031326752493157","0.03031326752493157","0.03031326752493157"
"3357","0.03180668541376988","0.03180668541376988","0.03180668541376988"
"3358","0.030991010102140972","0.030991010102140972","0.030991010102140972"
"3359","0.0395289392887246","0.0395289392887246","0.0395289392887246"
"3360","0.031825979807853455","0.031825979807853455","0.031825979807853455"
"3361","0.03195945499602283","0.03195945499602283","0.03195945499602283"
"3362","0.033593165570233494","0.033593165570233494","0.033593165570233494"
"3363","0.035630736554094634","0.035630736554094634","0.035630736554094634"
"3364","0.03287388242645211","0.03287388242645211","0.03287388242645211"
"3365","0.03517282927445678","0.03517282927445678","0.03517282927445678"
"3366","0.03551091201260913","0.03551091201260913","0.03551091201260913"
"3367","0.030454197476913573","0.030454197476913573","0.030454197476913573"
"3368","0.0396396655673362","0.0396396655673362","0.0396396655673362"
"3369","0.038537828774523664","0.038537828774523664","0.038537828774523664"
"3370","0.03341053064668577","0.03341053064668577","0.03341053064668577"
"3371","0.04127248688741457","0.04127248688741457","0.04127248688741457"
"3372","0.03301278217240388","0.03301278217240388","0.03301278217240388"
"3373","0.03652450766467263","0.03652450766467263","0.03652450766467263"
"3374","0.030272607892229485","0.030272607892229485","0.030272607892229485"
"3375","0.03226161070200259","0.03226161070200259","0.03226161070200259"
"3376","0.03860078825840999","0.03860078825840999","0.03860078825840999"
"3377","0.032375118387174544","0.032375118387174544","0.032375118387174544"
"3378","0.03042529321606165","0.03042529321606165","0.03042529321606165"
"3379","0.030399728389766338","0.030399728389766338","0.030399728389766338"
"3380","0.029341313097641104","0.029341313097641104","0.029341313097641104"
"3381","0.033624153736805634","0.033624153736805634","0.033624153736805634"
"3382","0.03578090560386623","0.03578090560386623","0.03578090560386623"
"3383","0.03596953712463387","0.03596953712463387","0.03596953712463387"
"3384","0.0331403160157134","0.0331403160157134","0.0331403160157134"
"3385","0.031996835017024335","0.031996835017024335","0.031996835017024335"
"3386","0.03676264404005859","0.03676264404005859","0.03676264404005859"
"3387","0.037556338026037736","0.037556338026037736","0.037556338026037736"
"3388","0.03066443921119198","0.03066443921119198","0.03066443921119198"
"3389","0.03170847092103378","0.03170847092103378","0.03170847092103378"
"3390","0.037932739570141566","0.037932739570141566","0.037932739570141566"
"3391","0.03224988549671312","0.03224988549671312","0.03224988549671312"
"3392","0.03167684550249652","0.03167684550249652","0.03167684550249652"
"3393","0.03988522209398216","0.03988522209398216","0.03988522209398216"
"3394","0.037031320552656906","0.037031320552656906","0.037031320552656906"
"3395","0.035687189924016496","0.035687189924016496","0.035687189924016496"
"3396","0.032893339608639785","0.032893339608639785","0.032893339608639785"
"3397","0.031315184584021945","0.031315184584021945","0.031315184584021945"
"3398","0.048377705007387625","0.048377705007387625","0.048377705007387625"
"3399","0.03534496850473108","0.03534496850473108","0.03534496850473108"
"3400","0.032520554681830294","0.032520554681830294","0.032520554681830294"
"3401","0.035918560030671585","0.035918560030671585","0.035918560030671585"
"3402","0.03334518004755283","0.03334518004755283","0.03334518004755283"
"3403","0.03734226811155557","0.03734226811155557","0.03734226811155557"
"3404","0.03693197999635221","0.03693197999635221","0.03693197999635221"
"3405","0.034162407588640316","0.034162407588640316","0.034162407588640316"
"3406","0.03160126224339795","0.03160126224339795","0.03160126224339795"
"3407","0.03884806614462193","0.03884806614462193","0.03884806614462193"
"3408","0.035584837099055674","0.035584837099055674","0.035584837099055674"
"3409","0.0364766275403747","0.0364766275403747","0.0364766275403747"
"3410","0.03902224997804967","0.03902224997804967","0.03902224997804967"
"3411","0.036282154071951796","0.036282154071951796","0.036282154071951796"
"3412","0.035688635747657765","0.035688635747657765","0.035688635747657765"
"3413","0.031677292918829106","0.031677292918829106","0.031677292918829106"
"3414","0.03891366970144211","0.03891366970144211","0.03891366970144211"
"3415","0.029954682015249465","0.029954682015249465","0.029954682015249465"
"3416","0.03094986512057969","0.03094986512057969","0.03094986512057969"
"3417","0.03483182814294672","0.03483182814294672","0.03483182814294672"
"3418","0.029149032076214228","0.029149032076214228","0.029149032076214228"
"3419","0.03684694586927946","0.03684694586927946","0.03684694586927946"
"3420","0.03265438424097709","0.03265438424097709","0.03265438424097709"
"3421","0.030427337388173742","0.030427337388173742","0.030427337388173742"
"3422","0.032232299881291185","0.032232299881291185","0.032232299881291185"
"3423","0.02979055255049425","0.02979055255049425","0.02979055255049425"
"3424","0.030799343138124612","0.030799343138124612","0.030799343138124612"
"3425","0.03338809226866304","0.03338809226866304","0.03338809226866304"
"3426","0.030694531247941276","0.030694531247941276","0.030694531247941276"
"3427","0.03118368833608856","0.03118368833608856","0.03118368833608856"
"3428","0.03261303864548425","0.03261303864548425","0.03261303864548425"
"3429","0.04152407472303099","0.04152407472303099","0.04152407472303099"
"3430","0.0283875907856936","0.0283875907856936","0.0283875907856936"
"3431","0.034134025129242004","0.034134025129242004","0.034134025129242004"
"3432","0.04552531145711032","0.04552531145711032","0.04552531145711032"
"3433","0.0313993431931645","0.0313993431931645","0.0313993431931645"
"3434","0.030410275406776342","0.030410275406776342","0.030410275406776342"
"3435","0.04194329914840934","0.04194329914840934","0.04194329914840934"
"3436","0.03372998609483074","0.03372998609483074","0.03372998609483074"
"3437","0.03240506044930577","0.03240506044930577","0.03240506044930577"
"3438","0.033410217381773764","0.033410217381773764","0.033410217381773764"
"3439","0.03019418062775307","0.03019418062775307","0.03019418062775307"
"3440","0.0463203050276533","0.0463203050276533","0.0463203050276533"
"3441","0.02921769200257829","0.02921769200257829","0.02921769200257829"
"3442","0.031353747952808826","0.031353747952808826","0.031353747952808826"
"3443","0.031081678824832364","0.031081678824832364","0.031081678824832364"
"3444","0.028296834071623186","0.028296834071623186","0.028296834071623186"
"3445","0.03208558298033065","0.03208558298033065","0.03208558298033065"
"3446","0.03080239282980583","0.03080239282980583","0.03080239282980583"
"3447","0.03039218934238048","0.03039218934238048","0.03039218934238048"
"3448","0.03934768041669255","0.03934768041669255","0.03934768041669255"
"3449","0.03067624410377658","0.03067624410377658","0.03067624410377658"
"3450","0.033107915183937145","0.033107915183937145","0.033107915183937145"
"3451","0.03686118874760516","0.03686118874760516","0.03686118874760516"
"3452","0.03160414339281681","0.03160414339281681","0.03160414339281681"
"3453","0.028807417899232773","0.028807417899232773","0.028807417899232773"
"3454","0.03635976634035511","0.03635976634035511","0.03635976634035511"
"3455","0.028532574054083625","0.028532574054083625","0.028532574054083625"
"3456","0.03684682038088401","0.03684682038088401","0.03684682038088401"
"3457","0.030326794102177448","0.030326794102177448","0.030326794102177448"
"3458","0.03281498176525576","0.03281498176525576","0.03281498176525576"
"3459","0.03115324244607617","0.03115324244607617","0.03115324244607617"
"3460","0.037719497266146124","0.037719497266146124","0.037719497266146124"
"3461","0.040150311027882926","0.040150311027882926","0.040150311027882926"
"3462","0.03621062449264793","0.03621062449264793","0.03621062449264793"
"3463","0.03496110171086719","0.03496110171086719","0.03496110171086719"
"3464","0.03661166897202739","0.03661166897202739","0.03661166897202739"
"3465","0.036990250349126744","0.036990250349126744","0.036990250349126744"
"3466","0.030422070974508914","0.030422070974508914","0.030422070974508914"
"3467","0.04116153156059681","0.04116153156059681","0.04116153156059681"
"3468","0.03183924751985948","0.03183924751985948","0.03183924751985948"
"3469","0.03605134939871237","0.03605134939871237","0.03605134939871237"
"3470","0.03490800216534564","0.03490800216534564","0.03490800216534564"
"3471","0.03745033953408171","0.03745033953408171","0.03745033953408171"
"3472","0.036138650643858974","0.036138650643858974","0.036138650643858974"
"3473","0.029744559165951947","0.029744559165951947","0.029744559165951947"
"3474","0.03181602202413626","0.03181602202413626","0.03181602202413626"
"3475","0.03084730514909607","0.03084730514909607","0.03084730514909607"
